XDUT.I0.I19\|XA0\|CE1_N (subrange from 4.6e-06 to 4.74e-06) X,XDUT.I0.I19\|XA0\|CE1_N (subrange from 4.6e-06 to 4.74e-06) Y,XDUT.I0.I19\|CN\(12\) (subrange from 4.6e-06 to 4.74e-06) X,XDUT.I0.I19\|CN\(12\) (subrange from 4.6e-06 to 4.74e-06) Y,XDUT.I0.I19\|XA20\|CK_B (subrange from 4.6e-06 to 4.74e-06) X,XDUT.I0.I19\|XA20\|CK_B (subrange from 4.6e-06 to 4.74e-06) Y
4.71713415166516e-06,4.003776666650083e-06,4.71713415166516e-06,3.567753083189018e-06,4.71713415166516e-06,0.4898891150951385
4.717708709318254e-06,4.01287570639397e-06,4.717708709318254e-06,3.138099373245495e-06,4.717708709318254e-06,0.489916205406189
4.717867910370375e-06,4.006200470030308e-06,4.717867910370375e-06,3.019943278559367e-06,4.717867910370375e-06,0.4899241030216217
4.718186312474616e-06,3.995523456978844e-06,4.718186312474616e-06,2.905442897827015e-06,4.718186312474616e-06,0.4899269342422485
4.718327531734022e-06,3.965716132370289e-06,4.718327531734022e-06,2.942955234175315e-06,4.718327531734022e-06,0.4899476170539856
4.718609970252835e-06,3.939382622775156e-06,4.718609970252835e-06,3.251557927796966e-06,4.718609970252835e-06,0.4899674654006958
4.719026718450009e-06,3.858750460494775e-06,4.719026718450009e-06,4.20698597736191e-06,4.719026718450009e-06,0.4900410771369934
4.719132961817798e-06,3.692269274324644e-06,4.719132961817798e-06,4.422578058438376e-06,4.719132961817798e-06,0.4901966750621796
4.719345448553377e-06,3.694714450830361e-06,4.719345448553377e-06,4.705322226072894e-06,4.719345448553377e-06,0.4901881217956543
4.71955993007373e-06,3.794461918005254e-06,4.71955993007373e-06,5.046704245614819e-06,4.71955993007373e-06,0.4899807274341583
4.719709603033009e-06,3.730197022377979e-06,4.719709603033009e-06,5.462063199956901e-06,4.719709603033009e-06,0.4896756410598755
4.719737047071166e-06,3.542772674336447e-06,4.719737047071166e-06,5.566649633692577e-06,4.719737047071166e-06,0.4895375967025757
4.71979193514748e-06,3.492402356641833e-06,4.71979193514748e-06,5.789566785097122e-06,4.71979193514748e-06,0.4895234405994415
4.719813607225617e-06,3.45591206496465e-06,4.719813607225617e-06,5.889427484362386e-06,4.719813607225617e-06,0.489508330821991
4.719855156243252e-06,3.470878027655999e-06,4.719855156243252e-06,6.06997127761133e-06,4.719855156243252e-06,0.4895063042640686
4.719899959979593e-06,3.511716386128683e-06,4.719899959979593e-06,6.210078026924748e-06,4.719899959979593e-06,0.4895056486129761
4.719916770660529e-06,3.490958079055417e-06,4.719916770660529e-06,6.243935786187649e-06,4.719916770660529e-06,0.4895060956478119
4.7199503920224e-06,3.455832711551921e-06,4.7199503920224e-06,6.272999144130154e-06,4.7199503920224e-06,0.4895060658454895
4.720000811162086e-06,3.389196763237123e-06,4.720000811162086e-06,6.238428341021063e-06,4.720000811162086e-06,0.4895049035549164
4.720067610970565e-06,3.28173109664931e-06,4.720067610970565e-06,6.113119070505491e-06,4.720067610970565e-06,0.4895001649856567
4.720103737804246e-06,2.764956207101932e-06,4.720103737804246e-06,5.96384870732436e-06,4.720103737804246e-06,0.4894852340221405
4.720131978605538e-06,1.999475671254913e-06,4.720131978605538e-06,5.816326392960036e-06,4.720131978605538e-06,0.4894703328609467
4.720138689759776e-06,1.3860161516277e-06,4.720138689759776e-06,5.781425443274202e-06,4.720138689759776e-06,0.4894556105136871
4.720152112068251e-06,1.254987182619516e-06,4.720152112068251e-06,5.736573257308919e-06,4.720152112068251e-06,0.4894519746303558
4.720167178505353e-06,1.272006102226442e-06,4.720167178505353e-06,5.733520993089769e-06,4.720167178505353e-06,0.4894454181194305
4.720186001157909e-06,2.145223788829753e-06,4.720186001157909e-06,5.749148840550333e-06,4.720186001157909e-06,0.4894408285617828
4.720199649736034e-06,4.089803951501381e-06,4.720199649736034e-06,5.726465587940766e-06,4.720199649736034e-06,0.4894402623176575
4.720210762453036e-06,6.280996331042843e-06,4.720210762453036e-06,5.660594524670159e-06,4.720210762453036e-06,0.4894441366195679
4.720225080440946e-06,8.267684279417153e-06,4.720225080440946e-06,5.46957289770944e-06,4.720225080440946e-06,0.4894502460956573
4.720242942788457e-06,9.864537787507288e-06,4.720242942788457e-06,5.054588655184489e-06,4.720242942788457e-06,0.4894614517688751
4.720259046766167e-06,9.703736395749729e-06,4.720259046766167e-06,4.537922905001324e-06,4.720259046766167e-06,0.4894777536392212
4.720276826036305e-06,8.387272828258574e-06,4.720276826036305e-06,3.887250386469532e-06,4.720276826036305e-06,0.4894922971725464
4.720298978284428e-06,6.952654985070694e-06,4.720298978284428e-06,3.134049848085851e-06,4.720298978284428e-06,0.4895066320896149
4.720330011047162e-06,5.945249085925752e-06,4.720330011047162e-06,2.322843783986173e-06,4.720330011047162e-06,0.4895215332508087
4.720365697927932e-06,5.52476512893918e-06,4.720365697927932e-06,-2.146271526726196e-06,4.720365697927932e-06,0.4895377457141876
4.720372967898209e-06,5.241949111223221e-06,4.720372967898209e-06,-4.448739218787523e-06,4.720372967898209e-06,0.4895469844341278
4.720387507838761e-06,4.98998861075961e-06,4.720387507838761e-06,-1.422545210516546e-05,4.720387507838761e-06,0.4895465075969696
4.720403428794768e-06,3.994486178271472e-06,4.720403428794768e-06,-3.579393523978069e-05,4.720403428794768e-06,0.4895390272140503
4.720415164384042e-06,2.53659754889668e-06,4.720415164384042e-06,-5.818879799335264e-05,4.720415164384042e-06,0.4895183444023132
4.720423825340292e-06,1.747505393723259e-06,4.720423825340292e-06,-7.671212370041758e-05,4.720423825340292e-06,0.4894962012767792
4.72043041443484e-06,1.561023623253277e-06,4.72043041443484e-06,-9.090333333006129e-05,4.72043041443484e-06,0.4894781410694122
4.720434038276232e-06,1.70733744653262e-06,4.720434038276232e-06,-9.847966430243105e-05,4.720434038276232e-06,0.4894647300243378
4.720436889126077e-06,1.898727077787044e-06,4.720436889126077e-06,-0.0001042112344293855,4.720436889126077e-06,0.4894577860832214
4.720441118741226e-06,2.090464477078058e-06,4.720441118741226e-06,-0.0001122569447034039,4.720441118741226e-06,0.4894526600837708
4.720443197354891e-06,2.399115373918903e-06,4.720443197354891e-06,-0.0001160116735263728,4.720443197354891e-06,0.4894457161426544
4.720445854284647e-06,2.55111535807373e-06,4.720445854284647e-06,-0.0001206083470606245,4.720445854284647e-06,0.4894425868988037
4.720448316750827e-06,2.745207893894985e-06,4.720448316750827e-06,-0.0001246412866748869,4.720448316750827e-06,0.4894388616085052
4.72045123487995e-06,2.933421228590305e-06,4.72045123487995e-06,-0.0001291139633394778,4.72045123487995e-06,0.4894357323646545
4.720453768398034e-06,3.161741915391758e-06,4.720453768398034e-06,-0.0001327366626355797,4.720453768398034e-06,0.4894324839115143
4.720456714211421e-06,3.341812089274754e-06,4.720456714211421e-06,-0.0001366555225104094,4.720456714211421e-06,0.4894299209117889
4.720460055472756e-06,3.521831104080775e-06,4.720460055472756e-06,-0.0001407053496222943,4.720460055472756e-06,0.489427238702774
4.720463312100619e-06,3.709637667270727e-06,4.720463312100619e-06,-0.0001442166249034926,4.720463312100619e-06,0.4894245862960815
4.72046761697505e-06,3.894653673341963e-06,4.72046761697505e-06,-0.0001481410872656852,4.72046761697505e-06,0.4894223809242249
4.720469647754663e-06,4.147045729041565e-06,4.720469647754663e-06,-0.0001497013290645555,4.720469647754663e-06,0.4894201755523682
4.720472431326623e-06,4.264749350113561e-06,4.720472431326623e-06,-0.000151530941366218,4.720472431326623e-06,0.4894194304943085
4.72047475917409e-06,4.409472694533179e-06,4.72047475917409e-06,-0.0001527879358036444,4.72047475917409e-06,0.489418625831604
4.720476891428796e-06,4.511104634730145e-06,4.720476891428796e-06,-0.0001537253410788253,4.720476891428796e-06,0.4894182085990906
4.720479624058034e-06,4.582239853334613e-06,4.720479624058034e-06,-0.0001546384155517444,4.720479624058034e-06,0.4894179701805115
4.72048357190429e-06,4.634146534954198e-06,4.72048357190429e-06,-0.0001554215559735894,4.72048357190429e-06,0.4894179105758667
4.720486860737928e-06,4.626611371350009e-06,4.720486860737928e-06,-0.000155598929268308,4.720486860737928e-06,0.4894180595874786
4.720490626027512e-06,4.548736797005404e-06,4.720490626027512e-06,-0.0001552759204059839,4.720490626027512e-06,0.4894184172153473
4.720495682926224e-06,4.388204160932219e-06,4.720495682926224e-06,-0.000153968867380172,4.720495682926224e-06,0.4894190430641174
4.720502191968803e-06,4.059371804032708e-06,4.720502191968803e-06,-0.0001507904671598226,4.720502191968803e-06,0.4894200563430786
4.720509404122098e-06,3.506681650833343e-06,4.720509404122098e-06,-0.0001451751304557547,4.720509404122098e-06,0.4894215762615204
4.720517996582536e-06,2.880944066419033e-06,4.720517996582536e-06,-0.0001352954568574205,4.720517996582536e-06,0.4894236624240875
4.720528223266389e-06,2.540127752581611e-06,4.720528223266389e-06,-0.0001188224923680536,4.720528223266389e-06,0.4894276857376099
4.72053566019417e-06,3.667040800792165e-06,4.72053566019417e-06,-0.0001040114293573424,4.72053566019417e-06,0.4894379079341888
4.720545485902558e-06,5.166619303054176e-06,4.720545485902558e-06,-8.22498113848269e-05,4.720545485902558e-06,0.4894494712352753
4.72055709951176e-06,6.523724096041406e-06,4.72055709951176e-06,-5.606671038549393e-05,4.72055709951176e-06,0.489467442035675
4.720567945307994e-06,6.818744623160455e-06,4.720567945307994e-06,-3.343984280945733e-05,4.720567945307994e-06,0.4894886314868927
4.720582606166971e-06,6.416127234842861e-06,4.720582606166971e-06,-8.097905265458394e-06,4.720582606166971e-06,0.4895060658454895
4.720605357245114e-06,5.775830686616246e-06,4.720605357245114e-06,1.876894202723633e-05,4.720605357245114e-06,0.4895246922969818
4.720627064678344e-06,5.092751507618232e-06,4.720627064678344e-06,3.295343049103394e-05,4.720627064678344e-06,0.4895434081554413
4.720656869289345e-06,4.711099791165907e-06,4.720656869289345e-06,4.1111543396255e-05,4.720656869289345e-06,0.4895525276660919
4.720686473396452e-06,4.41951760876691e-06,4.720686473396452e-06,4.202169657219201e-05,4.720686473396452e-06,0.4895569086074829
4.720720302515375e-06,4.188243565295124e-06,4.720720302515375e-06,3.884939360432327e-05,4.720720302515375e-06,0.489555835723877
4.720748601344984e-06,3.722058409039164e-06,4.720748601344984e-06,3.467903661658056e-05,4.720748601344984e-06,0.489549845457077
4.720777065818823e-06,3.469633384156623e-06,4.720777065818823e-06,3.016628761542961e-05,4.720777065818823e-06,0.4895425736904144
4.720821008321921e-06,3.478733333395212e-06,4.720821008321921e-06,2.387731910857838e-05,4.720821008321921e-06,0.4895352423191071
4.720828836371222e-06,2.884062723751413e-06,4.720828836371222e-06,2.285584560013376e-05,4.720828836371222e-06,0.4895203411579132
4.720844492469824e-06,2.157768449251307e-06,4.720844492469824e-06,2.09270710911369e-05,4.720844492469824e-06,0.4895157217979431
4.720861599776823e-06,-2.677676320672617e-07,4.720861599776823e-06,1.914902713906486e-05,4.720861599776823e-06,0.4895001649856567
4.720878378586532e-06,-1.947857526829466e-06,4.720878378586532e-06,1.785711356205866e-05,4.720878378586532e-06,0.4894768595695496
4.720899722337301e-06,-7.335942768804671e-07,4.720899722337301e-06,1.657139182498213e-05,4.720899722337301e-06,0.4894566237926483
4.720916342224795e-06,2.587633616712992e-06,4.720916342224795e-06,1.559866723255254e-05,4.720916342224795e-06,0.4894417822360992
4.720933131680512e-06,4.511252427619183e-06,4.720933131680512e-06,1.448838338546921e-05,4.720933131680512e-06,0.4894371330738068
4.720946190625539e-06,4.667825123760849e-06,4.720946190625539e-06,1.363493993267184e-05,4.720946190625539e-06,0.4894331991672516
4.720959335328892e-06,5.097068878967548e-06,4.720959335328892e-06,1.286124279431533e-05,4.720959335328892e-06,0.4894315898418427
4.720971967898404e-06,5.990587851556484e-06,4.720971967898404e-06,1.223252729687374e-05,4.720971967898404e-06,0.4894316494464874
4.72098300225983e-06,6.190176463860553e-06,4.72098300225983e-06,1.167474329122342e-05,4.72098300225983e-06,0.4894372820854187
4.72099276299384e-06,3.095396095886827e-06,4.72099276299384e-06,1.122656522056786e-05,4.72099276299384e-06,0.4894481003284454
4.721001163445109e-06,-7.664623922210012e-07,4.721001163445109e-06,1.099998280551517e-05,4.721001163445109e-06,0.4894638061523438
4.721011246024392e-06,-1.418339934389223e-06,4.721011246024392e-06,1.087878808903042e-05,4.721011246024392e-06,0.4894812107086182
4.721022024195394e-06,9.17340628348029e-07,4.721022024195394e-06,1.077943852578755e-05,4.721022024195394e-06,0.4895006418228149
4.721031624445149e-06,3.964827101299306e-06,4.721031624445149e-06,1.063415402313694e-05,4.721031624445149e-06,0.4895158708095551
4.721043202649015e-06,5.710113327950239e-06,4.721043202649015e-06,1.030059229378821e-05,4.721043202649015e-06,0.4895229041576385
4.72105994029186e-06,6.481591299234424e-06,4.72105994029186e-06,9.078536095330492e-06,4.72105994029186e-06,0.4895162880420685
4.721075755105706e-06,5.667193818226224e-06,4.721075755105706e-06,6.521450814034324e-06,4.721075755105706e-06,0.4894231855869293
4.721088711926133e-06,3.565719453035854e-06,4.721088711926133e-06,3.579757503757719e-06,4.721088711926133e-06,0.4891622364521027
4.72110419939157e-06,2.760643837973475e-06,4.72110419939157e-06,-2.951382214178011e-07,4.72110419939157e-06,0.4888283908367157
4.721122866933519e-06,3.17127432936104e-06,4.721122866933519e-06,-2.214816504420014e-06,4.721122866933519e-06,0.4883652031421661
4.721136150418069e-06,3.258682227169629e-06,4.721136150418069e-06,3.679448354887427e-06,4.721136150418069e-06,0.4881280064582825
4.721147692200549e-06,2.774493736978911e-07,4.721147692200549e-06,1.684173003013711e-05,4.721147692200549e-06,0.4888249337673187
4.721157962333879e-06,-1.301627321481647e-06,4.721157962333879e-06,3.302329787402414e-05,4.721157962333879e-06,0.4903994798660278
4.721172560378136e-06,7.12410326286772e-07,4.721172560378136e-06,5.641885582008399e-05,4.721172560378136e-06,0.4923904240131378
4.721184626917408e-06,5.43696205568267e-06,4.721184626917408e-06,7.330768130486831e-05,4.721184626917408e-06,0.4954943656921387
4.72119637627161e-06,7.954234206408728e-06,4.72119637627161e-06,8.704528590897098e-05,4.72119637627161e-06,0.4980339407920837
4.721211458794472e-06,8.565046300645918e-06,4.721211458794472e-06,0.0001013809742289595,4.721211458794472e-06,0.5004287362098694
4.721235777713616e-06,7.856658157834318e-06,4.721235777713616e-06,0.0001179020036943257,4.721235777713616e-06,0.5034357905387878
4.721273088624558e-06,6.143678547232412e-06,4.721273088624558e-06,0.0001183150816359557,4.721273088624558e-06,0.5080457925796509
4.721310472984966e-06,3.998854026576737e-06,4.721310472984966e-06,5.48840471310541e-05,4.721310472984966e-06,0.5114893913269043
4.721338515448943e-06,1.20195136332768e-06,4.721338515448943e-06,-4.772428655996919e-05,4.721338515448943e-06,0.5004221796989441
4.721367691709359e-06,-5.777166620646312e-07,4.721367691709359e-06,-0.0001900366478366777,4.721367691709359e-06,0.4761883616447449
4.721381621565774e-06,-4.589823277001415e-07,4.721381621565774e-06,-0.0002635780547279865,4.721381621565774e-06,0.4347762167453766
4.721408451793963e-06,2.91741770297449e-07,4.721408451793963e-06,-0.000392432208172977,4.721408451793963e-06,0.4098222851753235
4.721434370330138e-06,1.91009803529596e-06,4.721434370330138e-06,-0.0004737398121505976,4.721434370330138e-06,0.355632871389389
4.721455863129989e-06,3.225144837415428e-06,4.721455863129989e-06,-0.0004774655099026859,4.721455863129989e-06,0.2988825440406799
4.721474616405691e-06,4.982763584848726e-06,4.721474616405691e-06,-0.0004350036615505815,4.721474616405691e-06,0.2506042718887329
4.721501402337095e-06,5.011981102143181e-06,4.721501402337095e-06,-0.0003326046280562878,4.721501402337095e-06,0.208430215716362
4.721523155051329e-06,-9.289216791330546e-07,4.721523155051329e-06,-0.0002223888586740941,4.721523155051329e-06,0.1499481350183487
4.721544989367069e-06,-8.747871106606908e-06,4.721544989367069e-06,-8.878247172106057e-05,4.721544989367069e-06,0.1067601516842842
4.721572969363546e-06,-1.381074162054574e-05,4.721572969363546e-06,9.853760275291279e-05,4.721572969363546e-06,0.07109661400318146
4.721605272654775e-06,-1.125117341871373e-05,4.721605272654775e-06,0.0002912374911829829,4.721605272654775e-06,0.04058601334691048
4.721628683384904e-06,-1.129151769418968e-06,4.721628683384904e-06,0.0003778246755246073,4.721628683384904e-06,0.02299726381897926
4.721646490922621e-06,9.949470950232353e-06,4.721646490922621e-06,0.0003940204333048314,4.721646490922621e-06,0.0172292236238718
4.721664159049054e-06,2.241413312731311e-05,4.721664159049054e-06,0.0003711786703206599,4.721664159049054e-06,0.01404749229550362
4.721681333612225e-06,3.080979513470083e-05,4.721681333612225e-06,0.0003282414691057056,4.721681333612225e-06,0.01074058562517166
4.721700987567315e-06,2.975239294755738e-05,4.721700987567315e-06,0.0002737585746217519,4.721700987567315e-06,0.0076155886054039
4.721721790338788e-06,2.105222483805846e-05,4.721721790338788e-06,0.0002214567066403106,4.721721790338788e-06,0.004807719029486179
4.72174300576675e-06,1.08152689790586e-05,4.72174300576675e-06,0.0001768196379998699,4.72174300576675e-06,0.002944254316389561
4.721768677413638e-06,3.548934046193608e-06,4.721768677413638e-06,0.0001327345671597868,4.721768677413638e-06,0.001941133290529251
4.721804474667938e-06,-6.170186566123448e-07,4.721804474667938e-06,8.428358705714345e-05,4.721804474667938e-06,0.001350742066279054
4.721819918422002e-06,-1.815429186535766e-06,4.721819918422002e-06,6.73801259836182e-05,4.721819918422002e-06,0.0008860345697030425
4.721850805930129e-06,-1.474781583965523e-06,4.721850805930129e-06,3.959364403272048e-05,4.721850805930129e-06,0.0007439007167704403
4.721892825495682e-06,-1.637507835994256e-07,4.721892825495682e-06,1.363574483548291e-05,4.721892825495682e-06,0.0004955730400979519
4.721931290515604e-06,2.517920165701071e-06,4.721931290515604e-06,2.050586772384122e-06,4.721931290515604e-06,0.0002647158689796925
4.721967847810933e-06,4.181674739811569e-06,4.721967847810933e-06,3.565020278983866e-06,4.721967847810933e-06,0.0001797326694941148
4.721999332020538e-06,7.834009920770768e-06,4.721999332020538e-06,1.099361361411866e-05,4.721999332020538e-06,0.0002368721761740744
4.722033171412129e-06,1.061695911630522e-05,4.722033171412129e-06,1.735261321300641e-05,4.722033171412129e-06,0.0003331498592160642
4.722070894368586e-06,9.726731150294654e-06,4.722070894368586e-06,1.91863964573713e-05,4.722070894368586e-06,0.0003571630222722888
4.722106158181294e-06,7.271969479916152e-06,4.722106158181294e-06,1.749678995111026e-05,4.722106158181294e-06,0.0002772135776467621
4.72214920138246e-06,5.8411364989297e-06,4.72214920138246e-06,1.416355098626809e-05,4.72214920138246e-06,0.0001737379934638739
4.722212865838448e-06,5.16874479217222e-06,4.722212865838448e-06,9.946981663233601e-06,4.722212865838448e-06,8.308402902912349e-05
4.722312817928567e-06,4.726293354906375e-06,4.722312817928567e-06,5.84345525567187e-06,4.722312817928567e-06,2.66336264758138e-05
4.722374173058883e-06,4.063580490765162e-06,4.722374173058883e-06,4.407548203744227e-06,4.722374173058883e-06,8.989564776129555e-06
4.722429567333852e-06,3.637634790720767e-06,4.722429567333852e-06,3.62993887392804e-06,4.722429567333852e-06,9.805709851207212e-06
4.72250109942421e-06,3.354636191943428e-06,4.72250109942421e-06,3.188569280609954e-06,4.72250109942421e-06,9.176312232739292e-06
4.722518181194283e-06,2.709341288209544e-06,4.722518181194283e-06,3.161579797961167e-06,4.722518181194283e-06,5.866277206223458e-06
4.722552344734429e-06,1.911624849526561e-06,4.722552344734429e-06,3.107531256318907e-06,4.722552344734429e-06,4.055618774145842e-06
4.722585795815552e-06,-1.181476250167179e-06,4.722585795815552e-06,3.086910965066636e-06,4.722585795815552e-06,-2.270062168463483e-06
4.722611807761997e-06,-4.987498414266156e-06,4.722611807761997e-06,3.034619794561877e-06,4.722611807761997e-06,-9.102838703256566e-06
4.722620302143235e-06,-6.160085831652395e-06,4.722620302143235e-06,2.990905159094837e-06,4.722620302143235e-06,-1.116452858695993e-05
4.722637290905712e-06,-5.765267815149855e-06,4.722637290905712e-06,2.872168806788977e-06,4.722637290905712e-06,-1.063446779880906e-05
4.722656785619422e-06,-3.632949074017233e-06,4.722656785619422e-06,2.577742861831211e-06,4.722656785619422e-06,-6.558938821399352e-06
4.722670292316385e-06,-1.261203237845621e-06,4.722670292316385e-06,2.234985231552855e-06,4.722670292316385e-06,-5.463995194077143e-07
4.722682614148244e-06,-3.874950138538225e-08,4.722682614148244e-06,1.926376853589318e-06,4.722682614148244e-06,3.311880163892056e-06
4.722700187138017e-06,1.481996832808363e-06,4.722700187138017e-06,1.703917632767116e-06,4.722700187138017e-06,7.741088666080032e-06
4.722714112733897e-06,3.558023536243127e-06,4.722714112733897e-06,1.634455202292884e-06,4.722714112733897e-06,1.443152541469317e-05
4.722722737965698e-06,2.936217697424581e-06,4.722722737965698e-06,1.580567754899675e-06,4.722722737965698e-06,1.453578624932561e-05
4.722730001640988e-06,9.790247759156046e-07,4.722730001640988e-06,1.617739599168999e-06,4.722730001640988e-06,9.934589797921944e-06
4.722732300265483e-06,3.68448240806174e-07,4.722732300265483e-06,1.657655843700923e-06,4.722732300265483e-06,5.87466547585791e-06
4.722736897514473e-06,6.129556027190119e-07,4.722736897514473e-06,1.793715000530938e-06,4.722736897514473e-06,4.957737473887391e-06
4.722741898450455e-06,1.941990603882005e-06,4.722741898450455e-06,2.036315436271252e-06,4.722741898450455e-06,4.415497642185073e-06
4.722746019844181e-06,4.726404313259991e-06,4.722746019844181e-06,2.300170535818324e-06,4.722746019844181e-06,6.395111540768994e-06
4.722752117088616e-06,7.740866749372799e-06,4.722752117088616e-06,2.697055606404319e-06,4.722752117088616e-06,9.703367140900809e-06
4.722758002758379e-06,1.13789919851115e-05,4.722758002758379e-06,3.003860911121592e-06,4.722758002758379e-06,1.395178423990728e-05
4.722763533947066e-06,1.293734294449678e-05,4.722763533947066e-06,3.196995976395556e-06,4.722763533947066e-06,1.457535108784214e-05
4.72277041450913e-06,1.286760289076483e-05,4.72277041450913e-06,3.325055331515614e-06,4.72277041450913e-06,1.119032276619691e-05
4.722780487106339e-06,1.174214685306652e-05,4.722780487106339e-06,3.367200633874745e-06,4.722780487106339e-06,2.016279040617519e-06
4.722795155204931e-06,9.714110092318151e-06,4.722795155204931e-06,3.256731815781677e-06,4.722795155204931e-06,-1.938267087098211e-05
4.722806311485875e-06,7.347669907176169e-06,4.722806311485875e-06,3.076859002248966e-06,4.722806311485875e-06,-6.468697392847389e-05
4.722819258051346e-06,6.129708253865829e-06,4.722819258051346e-06,2.783297077257885e-06,4.722819258051346e-06,-0.0001114444676204585
4.722835498433529e-06,5.198292456043418e-06,4.722835498433529e-06,2.302226675965358e-06,4.722835498433529e-06,-0.0001788966037565842
4.722850261694544e-06,4.497552708926378e-06,4.722850261694544e-06,1.770673634382547e-06,4.722850261694544e-06,-0.0002823747345246375
4.722870962497468e-06,4.122452992305625e-06,4.722870962497468e-06,9.277846970690007e-07,4.722870962497468e-06,-0.0003909685474354774
4.722890644011842e-06,3.801385673796176e-06,4.722890644011842e-06,1.387161603361164e-07,4.722890644011842e-06,-0.0005543401348404586
4.722911831420767e-06,3.837234999082284e-06,4.722911831420767e-06,-3.787852165260119e-07,4.722911831420767e-06,-0.0007022757199592888
4.722938251422722e-06,3.993728114437545e-06,4.722938251422722e-06,9.681315304987947e-07,4.722938251422722e-06,-0.0008102870197035372
4.722957052704032e-06,4.665817868954036e-06,4.722957052704032e-06,3.914434273610823e-06,4.722957052704032e-06,-0.0006737791118212044
4.722971741478936e-06,5.342462827684358e-06,4.722971741478936e-06,6.499594292108668e-06,4.722971741478936e-06,-0.0002792186278384179
4.722986058881077e-06,4.227949830237776e-06,4.722986058881077e-06,8.567668373871129e-06,4.722986058881077e-06,7.968567661009729e-05
4.72300060393569e-06,4.396118583827047e-06,4.72300060393569e-06,9.898959433485288e-06,4.72300060393569e-06,0.0003364521253388375
4.723015158547881e-06,6.542356913996628e-06,4.723015158547881e-06,1.03162838058779e-05,4.723015158547881e-06,0.0004492338048294187
4.723029832474396e-06,8.902648914954625e-06,4.723029832474396e-06,9.843140105658676e-06,4.723029832474396e-06,0.0004268643679097295
4.723046677094488e-06,1.029085797199514e-05,4.723046677094488e-06,8.648542461742181e-06,4.723046677094488e-06,0.00031201884848997
4.723070229418433e-06,1.077533397619845e-05,4.723070229418433e-06,6.866016065032454e-06,4.723070229418433e-06,0.0001460626081097871
4.723087680276359e-06,1.340279686701251e-05,4.723087680276359e-06,5.849153694725828e-06,4.723087680276359e-06,-5.213865006226115e-05
4.723106202514081e-06,1.502562463429058e-05,4.723106202514081e-06,5.153158326720586e-06,4.723106202514081e-06,-0.0001401305489707738
4.723130586545492e-06,1.396703191858251e-05,4.723130586545492e-06,4.703663762484211e-06,4.723130586545492e-06,-0.00016837811563164
4.723151510429406e-06,1.009614334179787e-05,4.723151510429406e-06,4.629372142517241e-06,4.723151510429406e-06,-0.0001395353901898488
4.723174891130116e-06,7.006314262980595e-06,4.723174891130116e-06,4.782010819326388e-06,4.723174891130116e-06,-9.067576320376247e-05
4.723205114159888e-06,5.085041721031303e-06,4.723205114159888e-06,5.273395800031722e-06,4.723205114159888e-06,-4.039441046188585e-05
4.723239723647787e-06,4.364288543001749e-06,4.723239723647787e-06,6.245067652344005e-06,4.723239723647787e-06,9.134259926213417e-07
4.723270349221066e-06,4.487826117838267e-06,4.723270349221066e-06,6.996735919528874e-06,4.723270349221066e-06,2.107213367708027e-05
4.723286392770305e-06,4.45684281658032e-06,4.723286392770305e-06,7.152894340833882e-06,4.723286392770305e-06,2.385371772106737e-05
4.723297933662441e-06,4.26176802648115e-06,4.723297933662441e-06,7.127303433662746e-06,4.723297933662441e-06,2.175961708417162e-05
4.723300551755882e-06,4.119078766962048e-06,4.723300551755882e-06,7.106144039425999e-06,4.723300551755882e-06,1.960019471880514e-05
4.723305787942765e-06,4.093894858669955e-06,4.723305787942765e-06,7.05278353052563e-06,4.723305787942765e-06,1.907044133986346e-05
4.723311737080103e-06,4.069488568347879e-06,4.723311737080103e-06,6.99154270478175e-06,4.723311737080103e-06,1.805645661079325e-05
4.723317959590232e-06,4.103224455320742e-06,4.723317959590232e-06,6.962962743273238e-06,4.723317959590232e-06,1.705087197478861e-05
4.723322709063237e-06,4.244453975843498e-06,4.723322709063237e-06,6.960159680602374e-06,4.723322709063237e-06,1.627884375920985e-05
4.723328475962407e-06,4.346453351899981e-06,4.723328475962407e-06,6.945367204025388e-06,4.723328475962407e-06,1.580701427883469e-05
4.723334926587453e-06,4.352245014160872e-06,4.723334926587453e-06,6.894730631756829e-06,4.723334926587453e-06,1.519055149401538e-05
4.723341226568509e-06,4.25331427322817e-06,4.723341226568509e-06,6.816788754804293e-06,4.723341226568509e-06,1.439986135665094e-05
4.723350063764812e-06,4.151677785557695e-06,4.723350063764812e-06,6.684302206849679e-06,4.723350063764812e-06,1.360462465527235e-05
4.723365904614528e-06,4.083103704033419e-06,4.723365904614528e-06,6.424747425626265e-06,4.723365904614528e-06,1.258602151210653e-05
4.723369679522531e-06,4.075090600963449e-06,4.723369679522531e-06,6.361403393384535e-06,4.723369679522531e-06,1.111606434278656e-05
4.723377229338539e-06,4.08988580602454e-06,4.723377229338539e-06,6.235737600945868e-06,4.723377229338539e-06,1.083465667761629e-05
4.723387449557969e-06,4.114697276236257e-06,4.723387449557969e-06,6.074229531805031e-06,4.723387449557969e-06,1.03320317066391e-05
4.723394550686692e-06,4.150017048232257e-06,4.723394550686692e-06,5.963533567410195e-06,4.723394550686692e-06,9.773018973646685e-06
4.723402520749314e-06,4.153054305788828e-06,4.723402520749314e-06,5.831901489727898e-06,4.723402520749314e-06,9.434023922949564e-06
